DATE,KEYWORD,COUNT,TITLE,LINK
"Sat, 17 Oct 2020 14:00:00 +0100",Granada vs Sevilla,"2,000+",La Liga Matchday 6 Preview: All four Champions League sides feature in action-packed Saturday,https://www.goal.com/en/news/la-liga-matchday-6-preview-all-four-champions-league-sides/5lptb1bg3bip1tb9rpsdsiy8t
"Sat, 17 Oct 2020 17:00:00 +0100",Live Score Today,"2,000+","RCB vs RR Highlights, IPL 2020: De Villiers special helps RCB beat ...",https://sportstar.thehindu.com/cricket/ipl/ipl-news/rcb-vs-rr-royal-challengers-bangalore-vs-rajasthan-royals-ipl-2020-live-score-streaming/article32879431.ece
"Sat, 17 Oct 2020 15:00:00 +0100",Sevilla,"2,000+",Suárez helps Atlético end scoring drought; Sevilla loses,https://www.washingtonpost.com/sports/soccer/suarez-helps-atletico-end-scoring-drought-sevilla-loses/2020/10/17/291ba806-1097-11eb-b404-8d1e675ec701_story.html
"Fri, 16 Oct 2020 09:00:00 +0100",Chelsea vs Southampton,"100,000+",Team news: Chelsea vs Southampton | Official Site | Chelsea ...,https://www.chelseafc.com/en/news/2020/10/17/team-news--chelsea-vs-southampton
"Fri, 16 Oct 2020 00:00:00 +0100",CBN,"50,000+",#EndSARS: We were not hacked – CBN,https://nairametrics.com/2020/10/17/endsars-we-were-not-hacked-cbn/
"Fri, 16 Oct 2020 20:00:00 +0100",Nîmes vs Paris,"20,000+",NIM Vs PSG Fantasy Prediction: Nimes Vs PSG Best Fantasy Picks ...,https://thesportsrush.com/nim-vs-psg-fantasy-prediction-nimes-vs-psg-best-fantasy-picks-for-ligue-1-2020-21-match/
"Sat, 17 Oct 2020 14:00:00 +0100",Real Madrid vs cádiz,"50,000+","Real Madrid vs. Cádiz - Football Match Report - October 17, 2020 ...",https://www.espn.com/soccer/report?gameId=582145
"Sat, 17 Oct 2020 19:00:00 +0100",Getafe vs Barcelona,"50,000+",Getafe vs Barcelona live stream: How to watch La Liga online,https://www.squawka.com/en/getafe-v-barcelona-live-stream-watch-online-la-liga-predictions/
"Sat, 17 Oct 2020 19:00:00 +0100",Live scores,"20,000+",Ruthless All Blacks brutally expose Wallabies&#39; fatal flaw to extend 34 ...,https://www.foxsports.com.au/rugby/bledisloe-cup/bledisloe-cup-ii-live-2020-australia-v-new-zealand-wallabies-vs-all-blacks-start-time-score-where-to-watch-stream-blog-updates/news-story/0d92e087b662e364f07dc1b8c08d2b2e
"Sat, 17 Oct 2020 16:00:00 +0100",Juventus,"20,000+",Pirlo pleads for patience at Juventus after &#39;naive errors&#39; in Crotone ...,https://www.goal.com/en/news/pirlo-pleads-for-patience-at-juventus-after-naive-errors-in/1u3vumwn50hsp18ikhs4o2hfn1
"Sat, 17 Oct 2020 00:00:00 +0100",EFCC,"20,000+","EFCC, Amuwo Odofin LG websites hacked",https://guardian.ng/news/efcc-amuwo-odofin-lg-websites-hacked/
"Sat, 17 Oct 2020 19:00:00 +0100",Crotone vs Juventus,"10,000+","Crotone vs. Juventus - Football Match Report - October 18, 2020 ...",https://www.espn.in/football/report?gameId=583125
"Sat, 17 Oct 2020 01:00:00 +0100",INEC,"10,000+",Buhari&#39;s nomination of Onochie as INEC commissioner insensitive ...,https://punchng.com/buharis-nomination-of-onochie-as-inec-commissioner-insensitive-adegboruwa/
"Sat, 17 Oct 2020 14:00:00 +0100",FirstBank,"10,000+",Our website not shut down – First Bank of Nigeria Plc,https://nairametrics.com/2020/10/17/our-website-not-shut-down-first-bank-of-nigeria-plc/
"Sat, 17 Oct 2020 18:00:00 +0100",Arminia vs Bayern,"10,000+",Arminia vs Bayern Munich live stream: How to watch Bundesliga ...,https://www.squawka.com/en/arminia-v-bayern-munich-live-stream-watch-online-bundesliga-predictions/
