DATE,KEYWORD,COUNT,TITLE,LINK
"Thu, 15 Oct 2020 11:00:00 -0700",Fred Dean,"50,000+","Hall of Famer, San Francisco 49ers great Fred Dean dies at 68",https://www.espn.com/nfl/story/_/id/30118914/hall-famer-fred-dean-dies-age-68
"Thu, 15 Oct 2020 19:00:00 -0700",Kelly Osbourne,"50,000+",Kelly Osbourne flaunts her incredible 85lb weight loss in new family ...,https://www.dailymail.co.uk/tvshowbiz/article-8847203/Kelly-Osbourne-flaunts-incredible-85lb-weight-loss-new-family-snap.html
"Sat, 17 Oct 2020 05:00:00 -0700",Premier League,"200,000+",Everton vs. Liverpool live stream: How to watch English Premier ...,https://www.masslive.com/sports/2020/10/everton-vs-liverpool-live-stream-how-to-watch-english-premier-league-sat-oct-17.html
"Sat, 17 Oct 2020 09:00:00 -0700",Chelsea,"50,000+",Chelsea 3-3 Southampton: Vestergaard&#39;s stoppage time goal earns ...,https://www.si.com/soccer/chelsea/match-coverage/chelsea-southampton-vestergaards-stoppage-time-goal-earns-draw-for-saints
"Sat, 17 Oct 2020 06:00:00 -0700",La Liga,"50,000+",La Liga chief says Lionel Messi is “essential” to Spanish football ...,https://www.fourfourtwo.com/news/la-liga-chief-says-lionel-messi-is-essential-to-spanish-football-unlike-cristiano-ronaldo-and-neymar
"Sat, 17 Oct 2020 09:00:00 -0700",David Perdue,"20,000+",Sen. David Perdue Mocks Kamala Harris&#39; Name at Trump Rally,https://slate.com/news-and-politics/2020/10/david-perdue-mocks-kamala-harris-name-trump-rally.html
"Sat, 17 Oct 2020 09:00:00 -0700",Jacinda Ardern,"20,000+",Jacinda Ardern&#39;s Party Scores a Landslide Win in New Zealand ...,https://www.nytimes.com/2020/10/17/world/asia/jacinda-ardern-election-new-zealand.html
"Fri, 16 Oct 2020 15:00:00 -0700",Chicago 7,"200,000+",&#39;The Trial of the Chicago 7&#39;: What to Know,https://www.nytimes.com/2020/10/16/movies/chicago-7-trial.html
"Fri, 16 Oct 2020 17:00:00 -0700",Russell Westbrook,"200,000+",Reports Suggest Knicks Might Trade For Russell Westbrook. That ...,https://www.forbes.com/sites/tommybeer/2020/10/17/reports-suggest-knicks-might-trade-for-russell-westbrook-that-would-be-a-major-mistake/
"Fri, 16 Oct 2020 21:00:00 -0700",The Way I See It,"100,000+",&#39;The Way I See It&#39; Director Dawn Porter Talks The Influence Of John ...,https://patch.com/illinois/chicago/way-i-see-it-director-dawn-porter-talks-influence-john-lewis-decency-presidenc
"Fri, 16 Oct 2020 04:00:00 -0700",Love and Monsters,"100,000+",&#39;Love and Monsters&#39; Review: Dylan O&#39;Brien Leads a Fun and ...,https://www.indiewire.com/2020/10/love-and-monsters-review-1234593422/
"Fri, 16 Oct 2020 19:00:00 -0700",Lomachenko vs Lopez,"100,000+",Lomachenko vs. Lopez: Review and Analysis,https://www.boxingscene.com/lomachenko-vs-lopez-review-analysis--152536
"Fri, 16 Oct 2020 19:00:00 -0700",BYU football,"100,000+",BYU football report card: Cougars deliver in crunch time to beat ...,https://www.deseret.com/sports/2020/10/17/21520723/byu-football-report-card-complete-team-effort-final-quarter-lifted-byu-past-houston
"Fri, 16 Oct 2020 15:00:00 -0700",Honest Thief,"100,000+",Liam Neeson Action Pic &#39;Honest Thief&#39; Nabbing $4M+ Total By ...,https://deadline.com/2020/10/the-honest-thief-2-hearts-jacob-elordi-weekend-box-office-1234598767/
"Fri, 16 Oct 2020 07:00:00 -0700",Browns vs Steelers,"50,000+",Cleveland Browns vs. Steelers: 3 X-Factors in Week 6,https://dawgpounddaily.com/2020/10/17/cleveland-browns-vs-steelers-3-x-factors-week-6/
"Fri, 16 Oct 2020 17:00:00 -0700",Zach Sobiech,"50,000+",The True Story Behind Disney+&#39;s &#39;Clouds:&#39; How Zach Sobiech Lived ...,https://decider.com/2020/10/17/clouds-disney-plus-true-story-zach-sobiech/
"Fri, 16 Oct 2020 10:00:00 -0700",Alaina Pinto,"50,000+",7 News Boston anchor Alaina Pinto fired over &#39;Hubie Halloween ...,https://vanyaland.com/2020/10/16/7-news-boston-anchor-alaina-pinto-fired-over-hubie-halloween-cameo/
"Fri, 16 Oct 2020 10:00:00 -0700",Cameron Diaz,"50,000+",Salma Hayek Reflects on &#39;Desperado&#39; Casting: &#39;Studio Wanted ...,https://www.indiewire.com/2020/10/salma-hayek-desperado-cameron-diaz-mexican-1234593415/
"Fri, 16 Oct 2020 16:00:00 -0700",Helstrom,"50,000+",Damned If You Do: Hulu&#39;s Less-Than-Marvelous &#39;Helstrom&#39;,https://www.npr.org/2020/10/16/923235736/damned-if-you-do-hulus-less-than-marvelous-helstrom
